QuickRigCharacter_Spine2;-0.156815;0.1249999;-0.05827994
QuickRigCharacter_Spine2;-0.169168;0.1249999;-0.05764182
QuickRigCharacter_Spine2;-0.1776006;0.125;-0.06503209
QuickRigCharacter_Spine2;-0.1827499;0.1249999;-0.07028322
QuickRigCharacter_Spine2;-0.1845953;0.125;-0.08324792
QuickRigCharacter_Spine2;-0.1838008;0.125;-0.08055878
QuickRigCharacter_Spine2;-0.1859289;0.1250002;-0.08971511
QuickRigCharacter_Spine2;-0.1815062;0.125;-0.1073779
QuickRigCharacter_Spine2;-0.1795049;0.125;-0.1090021
QuickRigCharacter_Spine2;-0.2019015;0.125;-0.1359212
QuickRigCharacter_Spine2;-0.2189098;0.1250001;-0.12358
QuickRigCharacter_Spine2;-0.2216605;0.1250001;-0.09552063
QuickRigCharacter_Spine2;-0.2215918;0.125;-0.09070913
QuickRigCharacter_Spine2;-0.2208317;0.125;-0.08344205
QuickRigCharacter_Spine2;-0.2177284;0.1250001;-0.07440937
QuickRigCharacter_Spine2;-0.2140023;0.1250001;-0.09460052
QuickRigCharacter_Spine2;-0.2097168;0.125;-0.136645
QuickRigCharacter_Spine2;-0.2068712;0.1249999;-0.1353713
QuickRigCharacter_Spine2;-0.2163246;0.1249999;-0.1450347
QuickRigCharacter_Spine2;-0.2314198;0.125;-0.1543368
QuickRigCharacter_Spine2;-0.2359095;0.1250002;-0.1538057
QuickRigCharacter_Spine2;-0.2411451;0.125;-0.1499905
QuickRigCharacter_Spine2;-0.1896734;0.125;-0.08095999
QuickRigCharacter_Spine2;-0.1307685;0.1250001;-0.0100439
QuickRigCharacter_Spine2;-0.1343368;0.125;-0.0122331
QuickRigCharacter_Spine2;-0.135576;0.1250001;-0.01363846
QuickRigCharacter_Spine2;-0.1382767;0.1249999;-0.01668117
QuickRigCharacter_Spine2;-0.1432053;0.125;-0.022709
QuickRigCharacter_Spine2;-0.1422015;0.125;-0.02700237
QuickRigCharacter_Spine2;-0.1349367;0.125;-0.01618398
QuickRigCharacter_Spine2;-0.1263952;0.125;-0.01081603
QuickRigCharacter_Spine2;-0.1205755;0.1250001;-0.01829381
QuickRigCharacter_Spine2;-0.1190737;0.125;-0.02035347
QuickRigCharacter_Spine2;-0.118926;0.125;-0.0216379
QuickRigCharacter_Spine2;-0.1167353;0.125;-0.0210652
QuickRigCharacter_Spine2;-0.1151489;0.125;-0.01690167
QuickRigCharacter_Spine2;-0.1043778;0.1250001;-0.01625549
QuickRigCharacter_Spine2;-0.08064511;0.1249999;-0.01414413
QuickRigCharacter_Spine2;-0.07832812;0.1250001;-0.01384156
QuickRigCharacter_Spine2;-0.08273982;0.1250001;-0.01451838
QuickRigCharacter_Spine2;-0.08387675;0.125;-0.01680424
QuickRigCharacter_Spine2;-0.08517656;0.1249999;-0.01618459
QuickRigCharacter_Spine2;-0.08667492;0.1250001;-0.01220475
QuickRigCharacter_Spine2;-0.08592118;0.1249999;-0.0136576
QuickRigCharacter_Spine2;-0.08715272;0.1249999;-0.01855855
QuickRigCharacter_Spine2;-0.08679067;0.1250001;-0.02131202
QuickRigCharacter_Spine2;-0.09700821;0.125;-0.02099224
QuickRigCharacter_Spine2;-0.1011281;0.125;-0.0190294
QuickRigCharacter_Spine2;-0.09795379;0.125;-0.01943594
QuickRigCharacter_Spine2;-0.09521488;0.1250001;-0.02312058
QuickRigCharacter_Spine2;-0.09715538;0.1250001;-0.02729069
QuickRigCharacter_Spine2;-0.0957766;0.125;-0.04099775
QuickRigCharacter_Spine2;-0.1094366;0.1250001;-0.103574
QuickRigCharacter_Spine2;-0.1219835;0.125;-0.1019937
QuickRigCharacter_Spine2;-0.1249764;0.1249999;-0.103896
QuickRigCharacter_Spine2;-0.1291477;0.125;-0.1060066
QuickRigCharacter_Spine2;-0.1356567;0.125;-0.1232791
QuickRigCharacter_RightArm;0.06159551;-0.06477868;0.02658219
QuickRigCharacter_RightArm;0.05121628;-0.06139182;0.03361635
QuickRigCharacter_RightArm;0.04883609;-0.06159749;0.03327711
QuickRigCharacter_RightArm;0.04968467;-0.06162751;0.03321041
QuickRigCharacter_RightArm;0.04809646;-0.06023236;0.03567291
QuickRigCharacter_RightArm;0.01492518;-0.04839408;0.05032999
QuickRigCharacter_RightArm;-0.004697483;-0.03741535;0.05377398
QuickRigCharacter_RightArm;-0.009295722;-0.03547409;0.05276555
QuickRigCharacter_RightArm;-0.00943672;-0.03581347;0.05246363
QuickRigCharacter_RightArm;-0.01005009;-0.0331791;0.05380832
QuickRigCharacter_RightArm;-0.01225468;-0.03034951;0.05421929
QuickRigCharacter_RightArm;-0.01484033;-0.03510816;0.0495401
QuickRigCharacter_RightArm;-0.02138614;-0.03102018;0.04717316
QuickRigCharacter_RightArm;-0.02497577;-0.02561679;0.04712697
QuickRigCharacter_RightArm;-0.02739423;-0.01676062;0.04872933
QuickRigCharacter_RightArm;-0.03191672;-0.007809159;0.04628047
QuickRigCharacter_RightArm;-0.03431944;-0.003120701;0.04402872
QuickRigCharacter_RightArm;-0.03659983;0.006208727;0.04075507
QuickRigCharacter_RightArm;-0.03820383;0.009682771;0.03767345
Plane;0.4481442;-1.102952E-07;-0.8020309
Plane;0.4525069;-1.102952E-07;-0.8018788
Plane;0.4523694;-1.102952E-07;-0.7987723
QuickRigCharacter_RightArm;-0.03357117;-0.005502222;0.04472267
QuickRigCharacter_RightArm;-0.03446917;-0.01100553;0.04256057
QuickRigCharacter_RightArm;-0.03267976;-0.003644224;0.04596334
QuickRigCharacter_RightArm;-0.03125415;0.0005133961;0.04769624
QuickRigCharacter_RightArm;-0.02875592;-0.007091256;0.0497329
QuickRigCharacter_RightArm;-0.02915394;-0.009163785;0.04901257
QuickRigCharacter_RightArm;-0.02989625;-0.01190657;0.04765803
QuickRigCharacter_RightArm;-0.03277053;-0.01126601;0.04460962
Plane;0.4445577;-1.102952E-07;-0.8036708
Plane;0.4481613;-1.102952E-07;-0.8058354
Plane;0.4512631;-1.102952E-07;-0.8091598
Plane;0.4517114;-1.102952E-07;-0.810829
Plane;0.4473926;-1.102952E-07;-0.8128996
Plane;0.4490562;-1.102952E-07;-0.8043997
Plane;0.4583519;-1.102952E-07;-0.8014314
Plane;0.4632345;-1.102952E-07;-0.7978751
QuickRigCharacter_RightArm;-0.0352811;0.006915752;0.04241363
QuickRigCharacter_RightArm;-0.03595031;-0.002771668;0.04197013
QuickRigCharacter_RightArm;-0.03031788;-0.01121636;0.04735706
QuickRigCharacter_RightArm;-0.02568989;-0.005841038;0.05272189
QuickRigCharacter_RightArm;-0.02469985;-0.0008622539;0.05386929
QuickRigCharacter_RightArm;0.03054225;-0.03738017;0.05918914
QuickRigCharacter_RightArm;0.1318886;-0.05153239;0.04739349
QuickRigCharacter_RightArm;0.1298746;-0.05139734;0.04751012
QuickRigCharacter_RightArm;0.1316787;-0.05084108;0.0481304
QuickRigCharacter_RightArm;0.1361663;-0.05146248;0.04744267
QuickRigCharacter_RightArm;0.1383513;-0.05136266;0.04756211
QuickRigCharacter_RightArm;0.1397726;-0.05138666;0.04754167
QuickRigCharacter_RightArm;0.1405433;-0.04936565;0.04963822
QuickRigCharacter_RightArm;0.1428854;-0.04691715;0.05194923
QuickRigCharacter_RightArm;0.1457892;-0.04590357;0.05285387
QuickRigCharacter_RightArm;0.1505433;-0.04673677;0.052109
QuickRigCharacter_RightArm;0.152771;-0.04563398;0.05307981
QuickRigCharacter_RightArm;0.1524521;-0.045489;0.05321028
QuickRigCharacter_RightArm;0.1610746;-0.04904212;0.04995839
QuickRigCharacter_RightArm;0.2294347;-0.05265756;0.04612286
QuickRigCharacter_RightArm;0.2368375;-0.05241484;0.04641061
QuickRigCharacter_RightArm;0.238474;-0.05007355;0.04891499
QuickRigCharacter_RightArm;0.2419559;-0.05055641;0.04841772
QuickRigCharacter_RightArm;0.2456857;-0.04990503;0.04908783
QuickRigCharacter_RightArm;0.2485248;-0.04857193;0.05040416
QuickRigCharacter_RightForeArm;0.1319577;-0.04614568;0.01927673
QuickRigCharacter_RightForeArm;0.1398053;-0.04633414;0.01883707
QuickRigCharacter_RightForeArm;0.1365202;-0.04684585;0.01751822
QuickRigCharacter_RightForeArm;0.1381594;-0.04654226;0.01829385
QuickRigCharacter_RightForeArm;0.1358371;-0.04508246;0.02158746
QuickRigCharacter_RightForeArm;0.1348072;-0.04494816;0.02193174
